the_geom,year_date,cartodb_id,the_geom_webmercator,year,cf,company,geocode,municipality,uf,status,capacity,capacity_source,cnpj,lat,long,resolution
0101000020E6100000BA313D61894F4AC04B21904B1C153BC0,2013-01-01,93,0101000020110F000078FB7D4E7E5856C1EB6DDE18A9E847C1,2013,CF011,COOPERALFA,4204202,CHAPECO,SC,ATIVA,700,ARY OLEOFAR,83.305.235/0120-44,-27.082463,-52.62138,POINT
0101000020E6100000BA313D61894F4AC04B21904B1C153BC0,2014-01-01,94,0101000020110F000078FB7D4E7E5856C1EB6DDE18A9E847C1,2014,CF011,COOPERALFA,4204202,CHAPECO,SC,ATIVA,700,NA,83.305.235/0120-44,-27.082463,-52.62138,POINT
0101000020E6100000BA313D61894F4AC04B21904B1C153BC0,2015-01-01,95,0101000020110F000078FB7D4E7E5856C1EB6DDE18A9E847C1,2015,CF011,COOPERALFA,4204202,CHAPECO,SC,ATIVA,700,NA,83.305.235/0120-44,-27.082463,-52.62138,POINT
0101000020E6100000BA313D61894F4AC04B21904B1C153BC0,2016-01-01,96,0101000020110F000078FB7D4E7E5856C1EB6DDE18A9E847C1,2016,CF011,COOPERALFA,4204202,CHAPECO,SC,ATIVA,700,ARY OLEOFAR,83.305.235/0120-44,-27.082463,-52.62138,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2005-01-01,97,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2005,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2006-01-01,98,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2006,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2007-01-01,99,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2007,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,HINRICHSEN,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2008-01-01,100,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2008,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2009-01-01,101,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2009,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2010-01-01,102,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2010,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,HINRICHSEN,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2011-01-01,103,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2011,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2012-01-01,104,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2012,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2013-01-01,105,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2013,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,ARY OLEOFAR,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2014-01-01,106,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2014,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2015-01-01,107,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2015,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,NA,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E61000005559CAE836F249C0321F10E84C363DC0,2016-01-01,108,0101000020110F0000B1695C1F3C0956C14D17F067D7F549C1,2016,CF012,BALDO,4306809,ENCANTADO,RS,ATIVA,350,ARY OLEOFAR,91.473.678/0001-47,-29.212111,-51.8923007,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2006-01-01,109,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2006,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://afolharegional-afolharegional.blogspot.com/2011/10/olfar-no-topo.html,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2007-01-01,110,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2007,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://afolharegional-afolharegional.blogspot.com/2011/10/olfar-no-topo.html,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2008-01-01,111,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2008,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://afolharegional-afolharegional.blogspot.com/2011/10/olfar-no-topo.html,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2009-01-01,112,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2009,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://afolharegional-afolharegional.blogspot.com/2011/10/olfar-no-topo.html,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2010-01-01,113,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2010,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://afolharegional-afolharegional.blogspot.com/2011/10/olfar-no-topo.html,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2011-01-01,114,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2011,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://www.abiove.org.br/site/_FILES/Portugues/02102012-102007-ranking_cidades_esmagamento_de_oleaginosas.pdf,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2012-01-01,115,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2012,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,http://www.abiove.org.br/site/_FILES/Portugues/02102012-102007-ranking_cidades_esmagamento_de_oleaginosas.pdf,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2013-01-01,116,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2013,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1000,ARY OLEOFAR,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2014-01-01,117,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2014,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,1500,INTERPOLATED - NO INFORMATION,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2015-01-01,118,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2015,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,2000,NA,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000228E75711B254AC0B22E6EA301AC3BC0,2016-01-01,119,0101000020110F0000E615AA42753456C1E38B1D41FB7848C1,2016,CF013,OLFAR,4307005,ERECHIM,RS,ATIVA,2000,ARY OLEOFAR,91.830.836/0019-06,-27.6719,-52.2899,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2005-01-01,120,0101000020110F000009614456311457C140CA0B314FD148C1,2005,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,INTERPOLATED - NO INFORMATION,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2006-01-01,121,0101000020110F000009614456311457C140CA0B314FD148C1,2006,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,INTERPOLATED - NO INFORMATION,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2007-01-01,122,0101000020110F000009614456311457C140CA0B314FD148C1,2007,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,HINRICHSEN,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2008-01-01,123,0101000020110F000009614456311457C140CA0B314FD148C1,2008,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,NA,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2009-01-01,124,0101000020110F000009614456311457C140CA0B314FD148C1,2009,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,NA,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2010-01-01,125,0101000020110F000009614456311457C140CA0B314FD148C1,2010,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,HINRICHSEN,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2011-01-01,126,0101000020110F000009614456311457C140CA0B314FD148C1,2011,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,NA,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2012-01-01,127,0101000020110F000009614456311457C140CA0B314FD148C1,2012,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,HINRICHSEN,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2013-01-01,128,0101000020110F000009614456311457C140CA0B314FD148C1,2013,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,ARY OLEOFAR,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2014-01-01,129,0101000020110F000009614456311457C140CA0B314FD148C1,2014,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,NA,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2015-01-01,130,0101000020110F000009614456311457C140CA0B314FD148C1,2015,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,NA,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E6100000EF586C938A2C4BC04DA83BAAF5073CC0,2016-01-01,131,0101000020110F000009614456311457C140CA0B314FD148C1,2016,CF015,WARPOL,4309001,GIRUA,RS,ATIVA,600,ARY OLEOFAR,03.714.600/0006-14,-28.0310923,-54.347979,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2005-01-01,132,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2005,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,INTERPOLATED - NO INFORMATION,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2006-01-01,133,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2006,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,INTERPOLATED - NO INFORMATION,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2007-01-01,134,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2007,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,HINRICHSEN,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2010-01-01,135,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2010,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,HINRICHSEN,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2011-01-01,136,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2011,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,NA,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2012-01-01,137,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2012,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,HINRICHSEN,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2013-01-01,138,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2013,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,NA,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2014-01-01,139,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2014,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,NA,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2015-01-01,140,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2015,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,NA,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E610000044C02154A9BD49C0F0C4AC17439139C0,2016-01-01,141,0101000020110F0000811C00FE99DC55C1EC932A98217946C1,2016,CF017,COOPER AGRARIA,4109401,GUARAPUAVA,PR,ATIVA,1500,NA,77.890.846/0042-47,-25.56743,-51.48173,POINT
0101000020E61000004265B26E72F44AC0F96DE3AA0D6B3CC0,2014-01-01,142,0101000020110F000016673B438DE456C128664DB5D33049C1,2014,CF019,3 TENTOS,4310207,IJUI,RS,ATIVA,2000,NA,94.813.102/0008-46,-28.4181773,-53.9097422,POINT
0101000020E61000004265B26E72F44AC0F96DE3AA0D6B3CC0,2015-01-01,143,0101000020110F000016673B438DE456C128664DB5D33049C1,2015,CF019,3 TENTOS,4310207,IJUI,RS,ATIVA,2000,NA,94.813.102/0008-46,-28.4181773,-53.9097422,POINT
0101000020E61000004265B26E72F44AC0F96DE3AA0D6B3CC0,2016-01-01,144,0101000020110F000016673B438DE456C128664DB5D33049C1,2016,CF019,3 TENTOS,4310207,IJUI,RS,ATIVA,2000,NA,94.813.102/0008-46,-28.4181773,-53.9097422,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2013-01-01,190,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2013,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,HINRICHSEN,84.046.101/0228-39,-12.09341,-45.81718,POINT
0101000020E6100000BAE303F170CE44C053D1B3B4AE6428C0,2013-01-01,145,0101000020110F0000A1BCD087BFAB51C156079D2120E034C1,2013,CF020,OLEOPLAN,2914406,IRAQUARA,BA,ATIVA,800,subtracted from Veranopolis. similar to Abiove ranking for Iraquara (600),88.676.127/0027-05,-12.1966454,-41.6128217,POINT
0101000020E6100000BAE303F170CE44C053D1B3B4AE6428C0,2014-01-01,146,0101000020110F0000A1BCD087BFAB51C156079D2120E034C1,2014,CF020,OLEOPLAN,2914406,IRAQUARA,BA,ATIVA,800,subtracted from Veranopolis. similar to Abiove ranking for Iraquara (600),88.676.127/0027-05,-12.1966454,-41.6128217,POINT
0101000020E6100000BAE303F170CE44C053D1B3B4AE6428C0,2015-01-01,147,0101000020110F0000A1BCD087BFAB51C156079D2120E034C1,2015,CF020,OLEOPLAN,2914406,IRAQUARA,BA,ATIVA,800,subtracted from Veranopolis. similar to Abiove ranking for Iraquara (600),88.676.127/0027-05,-12.1966454,-41.6128217,POINT
0101000020E6100000BAE303F170CE44C053D1B3B4AE6428C0,2016-01-01,148,0101000020110F0000A1BCD087BFAB51C156079D2120E034C1,2016,CF020,OLEOPLAN,2914406,IRAQUARA,BA,ATIVA,800,subtracted from Veranopolis. similar to Abiove ranking for Iraquara (600),88.676.127/0027-05,-12.1966454,-41.6128217,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2005-01-01,149,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2005,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2006-01-01,150,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2006,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2007-01-01,151,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2007,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2008-01-01,152,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2008,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2009-01-01,153,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2009,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2010-01-01,154,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2010,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2011-01-01,155,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2011,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2012-01-01,156,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2012,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2013-01-01,157,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2013,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN / ARY OLEOFAR,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2014-01-01,158,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2014,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,NA,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2015-01-01,159,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2015,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E6100000AF997CB3CD3D4DC06F47382D781109C0,2016-01-01,160,0101000020110F0000C22F03FEB1D558C139296DF0134D15C1,2016,CF021,AMAGGI,1301902,ITACOATIARA,AM,ATIVA,2000,HINRICHSEN / ARY OLEOFAR,77.294.254/0021-38,-3.13353,-58.48284,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2005-01-01,161,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2005,CF022,ADM,4209003,JOACABA,SC,ATIVA,1000,INTERPOLATED - NO INFORMATION,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2006-01-01,162,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2006,CF022,ADM,4209003,JOACABA,SC,ATIVA,1000,INTERPOLATED - NO INFORMATION,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2007-01-01,163,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2007,CF022,ADM,4209003,JOACABA,SC,ATIVA,1000,HINRICHSEN,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2008-01-01,164,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2008,CF022,ADM,4209003,JOACABA,SC,ATIVA,1000,NA,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2009-01-01,165,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2009,CF022,ADM,4209003,JOACABA,SC,ATIVA,1000,NA,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2010-01-01,166,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2010,CF022,ADM,4209003,JOACABA,SC,ATIVA,1200,HINRICHSEN,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2011-01-01,167,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2011,CF022,ADM,4209003,JOACABA,SC,ATIVA,1200,NA,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2012-01-01,168,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2012,CF022,ADM,4209003,JOACABA,SC,ATIVA,1800,HINRICHSEN,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2013-01-01,169,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2013,CF022,ADM,4209003,JOACABA,SC,ATIVA,1800,ARY OLEOFAR,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2014-01-01,170,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2014,CF022,ADM,4209003,JOACABA,SC,ATIVA,1800,NA,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2015-01-01,171,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2015,CF022,ADM,4209003,JOACABA,SC,ATIVA,1800,HINRICHSEN,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000084BFBA8509C149C02AA73D25E7303BC0,2016-01-01,172,0101000020110F000099B2C3F377DF55C1E63E9A312F0348C1,2016,CF022,ADM,4209003,JOACABA,SC,ATIVA,1800,ARY OLEOFAR,02.003.402/0046-77,-27.191027,-51.5081031,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2008-01-01,173,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2008,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,NA,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2009-01-01,174,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2009,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,NA,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2010-01-01,175,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2010,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,HINRICHSEN / ARY OLEOFAR,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2011-01-01,176,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2011,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,NA,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2012-01-01,177,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2012,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,HINRICHSEN / ARY OLEOFAR,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2013-01-01,178,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2013,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,HINRICHSEN / ARY OLEOFAR,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2014-01-01,179,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2014,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,NA,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2015-01-01,180,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2015,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,HINRICHSEN,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E610000038A1100187F84BC0DFE00B93A9022AC0,2016-01-01,181,0101000020110F00007764C32970C157C19FE4AA5D664836C1,2016,CF024,AMAGGI,5105259,LUCAS DO RIO VERDE,MT,ATIVA,3000,HINRICHSEN / ARY OLEOFAR,77.294.254/0055-87,-13.0052,-55.94162,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2005-01-01,182,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2005,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,INTERPOLATED - NO INFORMATION,84.046.101/0228-39,-12.09341,-45.81718,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2006-01-01,183,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2006,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,INTERPOLATED - NO INFORMATION,84.046.101/0228-39,-12.09341,-45.81718,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2007-01-01,184,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2007,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,HINRICHSEN,84.046.101/0228-39,-12.09341,-45.81718,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2008-01-01,185,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2008,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,NA,84.046.101/0228-39,-12.09341,-45.81718,POINT
0101000020E6100000FF78AF5A99E846C01D3D7E6FD32F28C0,2009-01-01,186,0101000020110F00006C756B49CE7453C1636C1EEA34B234C1,2009,CF025,BUNGE,2919553,LUIS EDUARDO MAGALHAES,BA,ATIVA,4000,NA,84.046.101/0228-39,-12.09341,-45.81718,POINT
